Id,Category,Title,Ingredients,Steps,URL,Type,Temp(cold)
5011,telur,Semur Kering Telur Kentang,2-4 butir telur--2 buah kentang--3 siung bawang merah--3 siung bawang putih--secukupnya Kemiri--3 buah cabai merah (sesuai selera)--secukupnya Air--secukupnya Gula pasir--secukupnya Lada bubuk--Penyedap makanan--secukupnya Kecap--1 daun salam--,"Potong kentang sesuai selera dan rebus bersama dengan telur.--Selagi menunggu kentang dan telur di rebus. Haluskan bawang merah, bawang putih, cabai, kemiri, dan lada.--Setelah kentang dan telur selesai direbus. Kupas telurnya--Goreng kentang dan telur yang sudah di rebus sebentar saja.--Tumis bumbu yang sudah di haluskan sampai harum. Kemudian tambahkan daun salam dan air.--Setelah mendidih masukan telur dan kentangnya. Tambahkan kecap secukupnya.--Tambahkan gula & penyedap rasa, aduk-aduk.--Tutup panci sambil sesekali di lihat sampai kuahnya hilang dan meresap.--Semur kering telur kentang sudah bisa di hidangkan!--",5011_semur_kering_telur_kentang.jpg,Makan Siang--Makan Malam--Lauk Pauk--Sayur--,0.0
5012,telur,Kari Tahu Telur Kentang,"4 butir telur rebus--4 buah tahu, potong 8 bagian lalu goreng berkulit--2 buah kentang, potong 4 bagian--1 bks santan kara ukuran kecil--1000 ml air / kaldu--5 buah cengek utuh (tambahan dari saya)--Haluskan :--1 buah cabe merah buang biji--5 siung bawang merah--2 siung bawang putih--1 sdm bumbu kari instant--2 butir kemiri--1/4 sdt ketumbar--1/2 sdt merica bubuk--1/8 sdt pala bubuk--2 ruas jari kunyit--Rempah cemplung--1 batang sereh, geprek--2 cm lengkuas--1 cm jahe--2 lembar daun jeruk--1 lembar daun salam--Secukupnya asam jawa--Garam / kaldu bubuk--Gula pasir--","Tumis bumbu halus dan rempah cemplung hingga harum dan matang--Masukan kentang. Aduk rata--Beri air. Setelah agak mendidih masukan telur, tahu dan rawit utuh--Bumbui garam dan gula pasir--Setelah didih, masukan santan, aduk sesekali--Angkat, sajikan dengan pelengkap--",5012_kari_tahu_telur_kentang.jpg,Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--Sup--Sayur--,1.0
5013,telur,Buncis Cah Telur,20 bh buncis iris tipis2--4 siung bawang putih cincang--1/4 bawang Bombay iris halus--2 bh cabe merah iris halus--5 bh bakso iris tipis / bs ganti dgn sosis--secukupnya Kaldu Ayam--secukupnya Air panas--1-2 btr telur--,"Tunis bawang putih, bawang Bombay, cabe merah sampai wangi Masukkan bakso atau sosis oseng2.--Masukkan bunci yang sudah di iris, oseng sampai berubah warns, Masukkan sedikit air panas biar kan sampai agak matang, Masukkan bumbu penyedap Dan tes rasa.--Terakhir, tepikan buncisnya Dan Masukkan Telurnya, oseng2 Telur kemudian balurkan dengan buncisnya.--Selamat mencoba--",5013_buncis_cah_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Sayur--,0.0
5014,telur,Telur Cah Tomat,2 butir telur--1 buah tomat (potong2)--2 siung bawang merah (iris)--1/2 siung bawang bombay (iris)--2 buah cabe rawit merah/sesuai selera (iris)--Secukupnya daun bawang--Garam--Merica--Gula--,"Tumis bawang merah dan bawang bombay, masukkan telur lalu orak arik dan sisihkan--Tambahkan sedikit minyak disisi lain wajan, masukkan tomat, cabe dan daun bawang lalu aduk2 sampai tomat layu,--Setelah layu, aduk rata dengan telur yg sudah di orak arik, tambahkan garam, merica dan gula, koreksi rasa, sajikan dengan nasi hangat--",5014_telur_cah_tomat.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--Sayur--,0.0
5015,telur,Cah Sawi Putih Campur Telur,"1 buah sawi putih potong sesuai selera--2 butir telur kocok lepas--3 siung bawang putih geprek--10 buah cabe merah iris--secukupnya Air--secukupnya Garam, gula--","Siapkan bahannya--Tumis bawang dan cabe sampai harum.--Sisihkan cabe dan bawang kepinggir wajan, masukkan telur aduk rata bikin orak arik.--Masukkan sawi aduk sebentar tambahkan sedikit air, garam, gula, aduk rata tes rasa.--Siap disajikan, simple dan lezat. Happy cooking moms--",5015_cah_sawi_putih_campur_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--Sayur--,0.0
5016,telur,Telur Tahu Kukus Goreng,2 butir telur--3 buah tahu putih--2 tangkai daun bawang--1/2 buah wortel (aku lagi gak ada)--1 siung bawang putih--sedikit lada--secukupnya garam--secukupnya penyedap rasa--,"Haluskan bawang putih dan lada.--Hancurkan tahu dengan garpu.--Potong2 daun bawang. wortel diparut dengan parutan keju.--Kocok telur dengan garpu, tambahkan bumbu halus, garam dan penyedap rasa.--Masukkan tahu, daun bawang dan wortel.--Siapkan wadah tahan kukus kedian olesi dengan minyak goreng agar tidak lengket nanti.--Masukkan telur ke wadah, kukus selama kurang lebih 15menit.--Dinginkan telur, keluarkan dan potong2 sesuai selera.--Kocok 1 butir telur.--Celupkan potongan telur ke kocokan telur lalu goreng hingga kecoklatan.--Angkat.--",5016_telur_tahu_kukus_goreng.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Sayur--Cemilan--,0.0
5017,telur,Telor Sambal Ebi,4 Butir Telor Ayam--5 Bawang Merah--2 Bawang Putih--5 Cabai Rawit--Serai Geprek--Merica Bubuk--Garam--Gula--,"Rebus telur sampai matang, kupas lalu Goreng. Sisihkan--Haluskan bawang merah bawang putih dan cabai, lalu tumis sampai harum. Masukkan serai lalu ebi. Bubuhkan Garam dan merica lalu gula.--Masukkan telor, aduk sampai rata kemudian tambahkan sedikit air biarkan meresap.--Angkat dan sajikan.--",5017_telor_sambal_ebi.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--,0.0
5018,telur,Telur Dadar Daging,"200 gr daging giling--1 bh wortel, parut--2 siung bawang putih, cincang--1/2 bh bawang bombay, cincang--4 btr telur--1 btng seledri, iris halus--Garam, gula, merica, penyedap sckpnya--","Tumis bw pth dan bombay hingga harum, masukkan daging, aduk hingga berubah warna. Masukkan wortel dan seledri, beri garam, gula, merica dan penyedap. Tes rasa, masak sampai semua matang, angkat.--Kocok telur, masukkan tumisan daging td, aduk rata. Buat dadar pada pan teflon kcl hingga beberapa buah. Sajikan panas"" enyaak..--",5018_telur_dadar_daging.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--,0.0
5019,telur,Telur Gulung Jajanan Sd,telur ayam--sedikit air--garam--lada--masako (skip)--tusukan kayu--,"Panaskan minyak terlebih dahulu, minyak nya banyakin yah.--Campur semua bahan jadi satu, lalu kocok sampai berbusa--Masukan dalam botol kecap plastik / tuang 2 sendok menyebar yah--Tuang ke minyak panas, lsg gulung2 pakai tusukan kayu terus dipinggirkan ke penggorengan supaya tdk terlalu banyak menyerap minyak.--Tiriskan dan siap disantap pakai saos yg sudah dicampurkan air.--",5019_telur_gulung_jajanan_sd.jpg,Makan Pagi--Makan Siang--Makan Malam--Cemilan--,0.0
5020,telur,Pangsit Goreng Isi Bihun Telur,1 bidang bihun--secukupnya Kubis--3 tangkai seledri--1 buah wortel--1 butir telur--5 butir bawang merah--3 butir bawang putih--secukupnya Saos tiram--secukupnya Kecap--secukupnya Garam--Kulit pangsit--,"Potong wortel kecil-kecil, dan rebus sampai matang. Angkat, tiriskan.--Telur digoreng orak arik, tambahkan garam agar lebih berasa.--Haluskan bawang merah dan putih, tumis. Tambahkan bihun yang sudah direbus, wortel, kubis, seledri, telur orak arik. Tambahkan juga saos tiram dan kecap.--Rasakan, jika rasa kurang kuat, tambahkan garam atau penyedap rasa. Jika sudah selesai, angkat dan sisihkan.--Ambil kulit pangsit, isikan isian yang sudah masak kedalamnya. Goreng, dan tiriskan.--",5020_pangsit_goreng_isi_bihun_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Sayur--Cemilan--,0.0
5021,telur,Telur Dadar Kilat,"2 butir telur--2 siung bawang merah, iris tipis--1 cabe rawit, iris tipis--1 batang daun bawang, iris-iris--secukupnya garam--mentega/ minyak--","Campurkan bawang merah, cabe dan daun bawang dengan telur. Kocok lepas. Beri garam secukupnya--Siapkan teflon, beri sedikit mentega atau minyak. Masukkan adonan telur, lebarkan. Tunggu hingga sisi bawah matang kemudian balik. Lipat perlahan dan masak beberapa menit, kemudian angkat. Potong sesuai selera dan sajikan...--",5021_telur_dadar_kilat.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Cemilan--,0.0
5022,telur,Semur Kentang Telur,4 buah telur ayam rebus--2 buah kentang potong sesuai selera--secukupnya Kecap manis--2 lembar daun salam--Bumbu halus :--4 siung bawang putih--3 siung bawang merah--secukupnya Lada--2 buah kemiri--,"Goreng sebentar kentang dan telur rebus.--Tumis bumbu halus hingga wangi, tambahkan daun salam dan air secukupnya.--Setelah mendidih, tambahkan kecap manis, telur dan kentang.--Tambahkan gula pasir, dan penyedap rasa--Tunggu hingga air berkurang, jangan sampe terlalu kering ya bun.--Cek rasa, hidangkan dengan taburan bawang goreng--",5022_semur_kentang_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--,0.0
5023,telur,Timun Kuah Telur Diet Debm,"1 timun (Potong tipis/selera)--1 bawang putih (geprek)--Merica bubuk--Garam, penyedap--Saos tiram--2 telur--","Tumis bawang dan merica hingga harum... Beri air... Lalu masukan timun, beri garam, penyedap, dan saos tiram.. Setelah mendidih masukkan telur. Koreksi rasa. Matangkan.--",5023_timun_kuah_telur_diet_debm.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--Sup--Sayur--,1.0
5024,telur,Telor Balado Pete,"10 bh telur ayam (rebus, kupas kulit)--4 papan pete--2 bh sereh (geprak)--4 bh daun jeruk--Secukupnya garam+gula+kaldu jamur--Secukupnya air--Bumbu halus:--125 gr cabe merah keriting/besar--8 bh bawang merah--2 bh bawang putih--","Panaskan minyak secukupnya, masukan bumbu halus+sereh+daun jeruk.Tumis sampai wangi. Beri air secukupnya, masukan garam+gula+kaldu jamur. Masukan pete. Masak sampai tidak bau langgu. Tes rasa.--Terakhir masukan telor rebus, aduk rata & masak sebentar. Voilaa.. Telor Balado Pete is ready! Uenak!--",5024_telor_balado_pete.jpg,Makan Siang--Makan Malam--Lauk Pauk--Sup--Sayur--,1.0
5025,telur,Pecel Telur,"6 butir telur ayam(rebus dan kupas cangkangnya)--10 buah cabai rawit merah--1 buah tomat uk. sedang--1 siung bawang putih--1 sdm kacang goreng--Secukupnya terasi, garam, gula dan penyedap--2 tangkai kemangi--","Goreng telur yg tadi sudah di rebus. Angkat dan tiriskan--Goreng bawang putih, cabai, tomat hingga matang.--Haluskan bahan sambal. Tambahkan kacang tanah goreng, Beri garam, gula, terasi dan penyedap--Masak sebntar dan masukkan daun kemangi. Masukkan telur dan test rasa.--Siap untuk disajikan.--",5025_pecel_telur.jpg,Makan Siang--Makan Malam--Lauk Pauk--Sayur--,0.0
5026,telur,Telur Bumbu Merah,5 butir telur--5 siung bawang merah--5 siung bawang putih--10 buah cabai merah (boleh ditambah bila suka pedas)--2 buah tomat merah--secukupnya Garam dan gula pasir--2 lembar Daun salam--2 cm lengkuas digeprek--Penyedap bila suka (saya diskip)--Minyak goreng untuk menumis--350 ml air putih (satu set gelas belimbing)--,"Goreng telur mata sapi, sisihkan--Rebus bawang merah, bawang putih, cabai dan tomat (biar lebih merah warnanya)--Haluskan bahan yang sudah direbus--Tumis bahan yang sudah dihaluskan, tambahkan daun salam dan lengkuas geprek--Masukkan air dan telur, tambah gula pasir dan garam, biarkan sampai mendidih dan meresap sampai air berkurang--Koreksi rasa, hidangkan--",5026_telur_bumbu_merah.jpg,Makan Siang--Makan Malam--Lauk Pauk--,0.0
5027,telur,Telor Dadar Endol,1 buah telur ayam--Daging ayam cincang--Stgh sdt terigu--Daun bawang--,"Cincang daging ayam,iris daun bawang--Satukan bahan,tambah garam dan sasa--Kocok dan goreng--",5027_telor_dadar_endol.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--,0.0
5028,telur,Dadar Telor Ikan Tongkol,1 ikan tongkol--2 butir telor--1 ikat daun bawang--1/2 sdt garam--,"Goreng ikan tongkol setengah matang lalu suwir²--Potong² bawang daun lalu campur semua kocok jadi satu dalam wadah--Goreng sesendok² klo dah kuning keemasan angkat lalu tiriskan, soap disajikan sebagai lauk sayur asem cucok banget--Bisa jg langsung digoreng jadi satu pas nanti dipotong² sesuai selera, selamat mencoba moms--",5028_dadar_telor_ikan_tongkol.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Cemilan--,0.0
5029,telur,Telur Bulet Sambel Terong,"4 butir telur ayam, Rebus kupas kulitnya--1 buah terong ungu ukuran besar--Bumbu halus--1/2 ons cabe hijau--1 buah tomat merah--5 siung bawang merah--3 siung bawang putih--1/2 sdt terasi yg sudah dibakar--secukupnya Garam--Minyak untuk menggoreng--","Goreng telur yg sudah dikupas sebentar aja,angkat tiriskan--Goreng terong yg sudah dipotong2,angkat tiriskan--Goreng bumbu halus hingga wangi dengan api kecil--Masukkan terong dan telur yg sudah digoreng--Sajikan--",5029_telur_bulet_sambel_terong.jpg,Makan Siang--Makan Malam--Lauk Pauk--Sayur--,0.0
5030,telur,Tumis Labu Siam Dan Telur,1 butir telur--Secukupnya labu siam (iris memanjang)--3 siung bawang putih--Garam--Gula--Penyedap--,"Tumis bawang putih hingga harum, masukkan telur kemudian orak arik.--Masukkan labu siam, tambahkan sedikit air aduk rata.--Tambahkam garam, gula dan penyedap.--Koreksi rasa dan siap sajikan.--",5030_tumis_labu_siam_dan_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Sup--Sayur--,1.0
5031,telur,Otak Sapi Goreng Telur,"250 gram otak sapi mentah--3 lembar daun salam--1 ruas jahe, geprek--2 buah telur ayam--Sesuai selera garam, lada bubuk, kaldu bubuk--","Rebus otak sapi mentah dengan daun salam dan jahe geprek sampai mendidih dan matang. Buang airnya. Tiriskan. Lalu potong tipis-tipis.--Kocok lepas telur ayam dengan garam, lada bubuk, dan merica bubuk. Celupkan otak sapi satu persatu dan goreng dalam minyak panas.--Lalu ambil kembali otak yg sedang digoreng tadi dan celupkan ke kocokan telur dan goreng kembali. Saya lakukan ini sampai 3 kali celupan. Kata suami supaya telurnya tebal. Sajikan dengan nasi hangat.--",5031_otak_sapi_goreng_telur.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Cemilan--,0.0
5032,telur,Telor Balado,10 telur ayam--1/2 kg cabe merah--8 bh bawang merah--1 sdt minyak wijen--2 bh terong balado--1/2 sdt kecap--Garam--Royco--Gula--,Rebus telur... Supaya gampang di lepas kulitny...rendam telor di air biasa--Blender cabe dan bawang hingga halus--Panaskan minyak goreng telurny sebentar saja ya kalo kelamaan telur bisa menciut lalu angkat--Goreng sebentar terongnya--Tiriskan telur dan terong--Tumis bumbu yang di blender hingga berwarna kecoklatan dengan api kecil...jika sudah kecoklatan tambahkan kecap garam dan gula aduk rata ke telur dan terong--Bisa di tambahkan suwiran ayam atau teri ya--,5032_telor_balado.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--,0.0
5033,telur,Telur Dadar Sawi Tauge,3 butir telur--3 siung bawang merah iris--semangkuk taoge--2 bonggol sawi--1 lembar daun bawang iris--3 biji cabe rawit iris--2 sdm kecap manis--secukupmya garam lada bubuk--Kaldu bubuk/opsional--,Siapkan Bahan. dadar telor lalu iris memanjang--Panaskan sedikit minyak tumis bawang dan cabe hingga harum--Masukan telur beri sedikit air matang tambahkan kecap lada garam kaldu bubuk--Segera setelah mendidih masukan irisan daun bawang sawi dan toge. besarkan api masak sebentar hingga layu àngkat--Simpel enak dan bergizi--,5033_telur_dadar_sawi_tauge.jpg,Makan Pagi--Makan Siang--Makan Malam--Hidangan Utama--Lauk Pauk--Sayur--,0.0
5034,telur,Bali Kecap Telur Ayam,ayam--telur--tempe--bumbu :--cabe merah--bawang merah putih--jahe--laos--daun jeruk--gula merah--kemiri--kecap manis--garam--,Cuci bersih ayam lalu rebus dan goreng. rebus telur buang kulit dan goreng--Haluskan smua bumbu--Panaakan sedikit minyak--Tumis bumbu hingga harum--Masukkan laos jahe dan daun jeruk--Tambah sedikit air dan kecap manis--Ending--,5034_bali_kecap_telur_ayam.jpg,Makan Siang--Makan Malam--Lauk Pauk--,0.0
5035,telur,Telur Dadar Goreng Tepung,"2 butir telur (untuk di Dadar)--1 butir telur, kocok lepas (untuk pencelup)--secukupnya Garam--secukupnya Penyedap rasa--1 btg Daun Bawang, iris (saya skip karena kehabisan)--Bahan kering (campurkan):--2 sdm tepung terigu--3 sdm tepung beras--secukupnya Merica bubuk--secukupnya Penyedap rasa (Masako/royko)--","Kocok 2 butir telur, campurkan dengan daun Bawang, garam, dan penyedap rasa secukupnya--Hidupkan kompor, gunakan teplon, tuang 3 sdm minyak goreng, tunggu hingga setengah panas lalu tuangkan setengah adonan telur dan langsung jepit telur dengan dua spatula (bagian belakang bertemu bagian belakang) Nb: boleh langsung memasukkan semua adonan telur, tapi harus lebih hati hati agar telur tidak patah. Nb: jangan menunggu minyak panas karena telur akan langsung mengeras ketika dituang sehingga akan susah dijepit--Teruskan menjepit jepit telur hingga telur kokoh dan berbentuk segitiga, balik telur dikedua sisinya hingga matang, tiriskan--Ulangi point 3-4 untuk sisa setengah telur yang belum di Dadar, tiriskan--Potong potong telur, gulingkan ditelur kocok, lalu gulingkan di bahan kering. Tekan tekan lembut hingga tepung menempel sempurna di telur dadar--Goreng dengan minyak banyak hingga kecoklatan, matikan kompor--Telur dadar goreng tepung siap disajikan--",5035_telur_dadar_goreng_tepung.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Cemilan--,0.0
5036,telur,Semur Telur Ayam,"1/2 kg telur ayam, rebus kupas--3 lbr daun salam--2 batang sereh--2 biji kapulaga--2 biji bunga lawang--2 butir cengkeh--3 cm kayu manis--1/4 pala--3 cm jahe geprek--3 cm lengkuas geprek--1 sdt gula pasir--1 1/2 sdt garam--Kecap manis bango 8 sampai 10 sdm atau sesuai selera--Bumbu halus :--8 btr bw merah (iris2 goreng 1/2 matang sebelum dihaluskan)--4 butir bw putih--1/2 sdt mrica butiran--5 butir kemiri sangrai--Haluskan terpisah :--1 buah tomat merah--","Panaskan 3 sdm minyak goreng. Tumis bumbu halus sampai harum tambahkan tomat yg telah dihaluskan masak sampai matang--Masukan salam,pala, lengkuas,jahe,kayu manis,bunga lawang,cengkeh dan sereh. Aduk2 sampai tercium aroma wangi rempahnya--Masukan 2 - 3 gelas air tunggu sampai mendidih baru tambahkan telur, garam,gula,kecap,penyedap rasa (saya pakai masako sapi)--Masak terus sambil sesekali diaduk. Sampai kuah agak menyusut. Jika ingin berkuah banyak tinggal tambahkan air sesuai selera dan koreksi rasanya--Angkat dan siap dihidangkan dg taburan bawang goreng--",5036_semur_telur_ayam.jpg,Makan Siang--Makan Malam--Lauk Pauk--,0.0
5037,telur,Telur Gulung Korearoll Egg Korean,Bahan :--5 butir telur--Wortel potong halus secukupnya--secukupnya Daun bawang--secukupnya Garam--secukupnya Merica--,"Cara membuat : campur dan aduk semua bahan ke dalam mangkuk, lalu panaskan frypan dan minyak secukupnya, tuang adonan sedikit demi sedikit dan gulung,hingga adonan habis--",5037_telur_gulung_korearoll_egg_korean.jpg,Makan Pagi--Makan Siang--Makan Malam--Lauk Pauk--Cemilan--,0.0
